Project Name,URL,Language,Forks,Open issues,Size Byte,Stars,Topics,Contributors,Type
Seldaek/monolog,https://github.com/Seldaek/monolog,PHP,1793,43,3691,19505,"hacktoberfest, logger, logging, php, psr-3",472,Other
Pierian-Data/Complete-Python-3-Bootcamp,https://github.com/Pierian-Data/Complete-Python-3-Bootcamp,Jupyter Notebook,67081,125,25196,19430,,4,Other
ryanhanwu/How-To-Ask-Questions-The-Smart-Way,https://github.com/ryanhanwu/How-To-Ask-Questions-The-Smart-Way,JavaScript,4577,7,803,19417,"rtfm, stfw, translation",45,Other
railsware/upterm,https://github.com/railsware/upterm,TypeScript,660,220,7811,19416,"console, electron, pty, react, shell, terminal, terminal-emulators, terminals, tty, typescript",72,Web Application
ray-project/ray,https://github.com/ray-project/ray,Python,3337,2380,165712,19410,"automl, data-science, deep-learning, deployment, distributed, hyperparameter-optimization, hyperparameter-search, java, machine-learning, model-selection, optimization, parallel, python, ray, reinforcement-learning, rllib, serving",636,AI
DrKLO/Telegram,https://github.com/DrKLO/Telegram,Java,6718,484,335251,19382,telegram,18,Other
notable/notable,https://github.com/notable/notable,TypeScript,973,617,8943,19356,"cross-platform, electron, linux, mac, markdown, note, react, windows",21,Web Application
jhipster/generator-jhipster,https://github.com/jhipster/generator-jhipster,JavaScript,3794,248,109385,19352,"angular, cloud, docker, generator, hacktoberfest, java, jhipster, kubernetes, react, spring-boot, webpack, yeoman-generator",881,Web Application
k3s-io/k3s,https://github.com/k3s-io/k3s,Go,1703,413,572556,19349,"k8s, kubernetes",160,Other
yuzu-emu/yuzu,https://github.com/yuzu-emu/yuzu,C++,1620,947,70067,19329,"c-plus-plus, cpp, emulation, emulator, switch",289,Other
parse-community/parse-server,https://github.com/parse-community/parse-server,JavaScript,4620,281,28971,19310,"baas, backend, file-storage, graphql, graphql-api, graphql-relay, graphql-server, hacktoberfest, mbaas, mongodb, nodejs, notifications, object-storage, parse-platform, parse-server, postgres, relay, rest-api",313,Web Application
qishibo/AnotherRedisDesktopManager,https://github.com/qishibo/AnotherRedisDesktopManager,JavaScript,1885,87,6290,19298,"redis-client, redis-cluster, redis-desktop-manager, redis-gui, redis-sentinel, redis-ssh-ssl",24,Other
microsoft/cascadia-code,https://github.com/microsoft/cascadia-code,Python,648,68,18542,19297,,15,Other
youzan/vant,https://github.com/youzan/vant,TypeScript,9218,31,189515,19258,"components, mobile, ui-kit, ui-library, vant, vue, vue3",233,Web Application
bitcoinbook/bitcoinbook,https://github.com/bitcoinbook/bitcoinbook,AsciiDoc,5116,88,48491,19237,,206,Other
validatorjs/validator.js,https://github.com/validatorjs/validator.js,JavaScript,1887,227,5226,19231,"hacktoberfest, input, javascript, node, sanitization, sanitize, validate, validation, validations, validator",422,Other
zhaoolee/ChromeAppHeroes,https://github.com/zhaoolee/ChromeAppHeroes,JavaScript,2161,22,783403,19223,,5,Other
sudheerj/reactjs-interview-questions,https://github.com/sudheerj/reactjs-interview-questions,JavaScript,4606,4,1746,19214,"interview-preparation, interview-questions, javascript, javascript-applications, javascript-framework, javascript-interview-questions, react, react-interview-questions, react-native, react-router, react16, reactjs, redux",73,"Framework, Web Application"
PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Python,4024,998,266913,19207,"chineseocr, crnn, db, ocr, ocrlite",90,Other
v8/v8,https://github.com/v8/v8,C++,3597,0,1300193,19197,"compiler, interpreter, javascript, javascript-engine, virtual-machine",898,Other
afollestad/material-dialogs,https://github.com/afollestad/material-dialogs,Kotlin,3150,109,265793,19186,"alert, android, androidx, bottomsheets, dialogs, kotlin, material-design",110,Mobile App
js-cookie/js-cookie,https://github.com/js-cookie/js-cookie,JavaScript,2028,1,693,19164,"cookie, javascript",58,Other
tsenart/vegeta,https://github.com/tsenart/vegeta,Go,1199,90,1748,19160,"benchmarking, go, http, load-testing",60,Other
mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,C++,3434,121,50672,19158,"deep-learning, deepspeech, embedded, machine-learning, neural-networks, offline, on-device, speech-recognition, speech-to-text, tensorflow",162,AI
statelyai/xstate,https://github.com/statelyai/xstate,TypeScript,899,249,81574,19133,"hacktoberfest, interpreter, orchestration, scxml, state, state-machine, state-management, statechart, visualizer, workflow",286,Other
electron-react-boilerplate/electron-react-boilerplate,https://github.com/electron-react-boilerplate/electron-react-boilerplate,TypeScript,3208,33,15001,19130,"babel, boilerplate, electron, eslint, javascript, react, typescript, webpack",124,Web Application
segmentio/nightmare,https://github.com/segmentio/nightmare,JavaScript,1154,196,2627,19117,"browser, chrome, electron, headless-chrome, phantomjs",129,Web Application
felixrieseberg/windows95,https://github.com/felixrieseberg/windows95,TypeScript,1162,126,2873,19114,,14,Other
envoyproxy/envoy,https://github.com/envoyproxy/envoy,C++,3575,1257,138154,19106,"cars, cats, cats-over-dogs, cncf, corgis, more-cats, nanoservices, rocket-ships",936,Other
marmelab/react-admin,https://github.com/marmelab/react-admin,TypeScript,4214,114,192056,19077,"admin, admin-dashboard, admin-on-rest, admin-ui, frontend-framework, graphql, material-ui, react, react-admin, reactjs, rest, single-page-app",513,"Framework, Web Application"
xi-editor/xi-editor,https://github.com/xi-editor/xi-editor,Rust,700,145,9553,19051,,166,Other
neoclide/coc.nvim,https://github.com/neoclide/coc.nvim,TypeScript,766,20,38295,19040,"autocompletion, language-client, lsp, neovim-plugin, nvim, vim, vim-plugin",204,Other
libuv/libuv,https://github.com/libuv/libuv,C,3064,163,17071,19034,"asynchronous, deep-io, io, networking, unicorns, unix, velociraptors, windows",502,Other
deezer/spleeter,https://github.com/deezer/spleeter,Python,2086,126,9483,19030,"audio-processing, bass, deep-learning, deezer, drums, model, pretrained-models, python, tensorflow, vocals",19,AI
slidevjs/slidev,https://github.com/slidevjs/slidev,TypeScript,668,78,27282,19022,"presentation, slides, vite, vue, vueuse, windicss",68,Web Application
benweet/stackedit,https://github.com/benweet/stackedit,JavaScript,2597,651,37337,19008,"blogger, couchdb, dropbox, editor, gist, github, gitlab, google-drive, javascript, markdown, offline, stackedit, wordpress, zendesk",10,Other
google/ExoPlayer,https://github.com/google/ExoPlayer,Java,5587,554,163006,19007,"android, exoplayer, java, mediaplayer",280,Mobile App
Homebrew/homebrew-cask,https://github.com/Homebrew/homebrew-cask,Ruby,9676,42,300306,18974,"cask, hacktoberfest, homebrew",9508,Other
Light-City/CPlusPlusThings,https://github.com/Light-City/CPlusPlusThings,C++,4685,73,1172,18966,,21,Other
trekhleb/homemade-machine-learning,https://github.com/trekhleb/homemade-machine-learning,Jupyter Notebook,3553,21,14824,18948,"algorithm, jupyter, jupyter-notebook, machine-learning, machine-learning-algorithms, machinelearning, python",2,AI
verekia/js-stack-from-scratch,https://github.com/verekia/js-stack-from-scratch,JavaScript,1930,49,1807,18945,"bootstrap, eslint, flow, heroku, immutablejs, javascript, jest, jss, nodemon, pm2, react, react-router, redux, server-side-rendering, sinon, socket-io, stack, tutorial, webpack, yarn",40,Web Application
zyedidia/micro,https://github.com/zyedidia/micro,Go,980,612,12644,18935,"command-line, cross-platform, editor, go, golang, micro, terminal, text-editor",244,Other
ruby/ruby,https://github.com/ruby/ruby,Ruby,5827,341,277213,18933,"c, language, object-oriented, ruby, ruby-language",522,Other
drduh/macOS-Security-and-Privacy-Guide,https://github.com/drduh/macOS-Security-and-Privacy-Guide,Python,1355,18,1717,18899,"apple, disk-encryption, dnscrypt-proxy, macbook-configuration, macbook-security, macos, macos-security, macos-setup, osx, privacy, security",87,Other
ShareX/ShareX,https://github.com/ShareX/ShareX,C#,2441,358,59881,18863,"capture, color-picker, csharp, dropbox, file-sharing, file-upload, ftp, gif, gif-recorder, image-annotation, imgur, ocr, productivity, region-capture, screen-capture, screen-recorder, screenshot, share, sharex, url-shortener",241,Other
DIYgod/RSSHub,https://github.com/DIYgod/RSSHub,JavaScript,3769,375,72605,18860,"bilibili, disqus, douban, douyin, douyu, dribbble, instagram, iqiyi, jike, juejin, pixiv, rss, tieba, twitter, v2ex, wechat, weibo, youtube, zhihu, zimuzu",770,Other
gofiber/fiber,https://github.com/gofiber/fiber,Go,971,35,58615,18850,"express, expressjs, fast, fiber, flexible, framework, friendly, go, golang, hacktoberfest, hacktoberfest2020, nodejs, performance, rest-api, web",219,"Framework, Web Application"
MustangYM/WeChatExtension-ForMac,https://github.com/MustangYM/WeChatExtension-ForMac,Objective-C,3249,773,197599,18837,"alfred, macos, wechat, wechat-macos, wechat-plugin, weixin-plugin",22,Other
apache/skywalking,https://github.com/apache/skywalking,Java,5564,51,162055,18835,"apm, dapper, distributed-tracing, logging, metrics, observability, open-telemetry, prometheus, service-mesh, skywalking, web-performance, zabbix",410,Web Application
Popmotion/popmotion,https://github.com/Popmotion/popmotion,JavaScript,669,43,53800,18786,"animation, css, javascript-motion-engine, motion, physics, popmotion, svg, tween",69,Web Application
schollz/croc,https://github.com/schollz/croc,Go,830,78,24699,18766,"data-transfer, file-sharing, golang, pake, peer-to-peer, tcp, transfer",74,Other
celery/celery,https://github.com/celery/celery,Python,4216,525,33903,18756,"amqp, python, python-library, python3, queue-tasks, queue-workers, queued-jobs, redis, sqs, sqs-queue, task-manager, task-runner, task-scheduler",1184,Other
davideuler/architecture.of.internet-product,https://github.com/davideuler/architecture.of.internet-product,HTML,4422,10,700453,18745,"architecture, architecture-guidelines, architecture-of-internet-product, internet-architecutre",3,Other
jorgebucaran/hyperapp,https://github.com/jorgebucaran/hyperapp,JavaScript,828,11,7098,18744,"framework, javascript, vdom, web",104,"Framework, Web Application"
osquery/osquery,https://github.com/osquery/osquery,C++,2271,514,25301,18716,"hacktoberfest, intrusion-detection, monitoring, security, sql",400,Other
vuejs/vue-router,https://github.com/vuejs/vue-router,JavaScript,5163,114,13004,18713,"javascript, router, vue",280,Web Application
tobiasahlin/SpinKit,https://github.com/tobiasahlin/SpinKit,CSS,1833,10,265,18706,,16,Other
AppFlowy-IO/AppFlowy,https://github.com/AppFlowy-IO/AppFlowy,Rust,925,117,9511,18703,"content-management, content-services, editor, flutter, flutter-app, flutter-apps, flutter-examples, flutter-ui, low-code, no-code, no-code-platform, notion, notion-alternative, rust, rust-lang, rust-language, server, servers, wiki",49,Other
TeamStuQ/skill-map,https://github.com/TeamStuQ/skill-map,HTML,4290,77,33969,18701,"programmer, skillmap, stuq",37,Other
ftlabs/fastclick,https://github.com/ftlabs/fastclick,HTML,3315,280,322,18696,,54,Other
forem/forem,https://github.com/forem/forem,Ruby,3289,416,927058,18696,"community, discussion, feedback, hacktoberfest",668,Other
rancher/rancher,https://github.com/rancher/rancher,Go,2504,2240,128445,18644,"cattle, containers, docker, kubernetes, orchestration, rancher",194,Other
alibaba/Sentinel,https://github.com/alibaba/Sentinel,Java,6622,489,7376,18617,"alibaba, circuit-breaker, hacktoberfest, java, microservice, rate-limiting, reliability",157,Other
robertdavidgraham/masscan,https://github.com/robertdavidgraham/masscan,C,2676,346,3496,18605,,62,Other
wesbos/JavaScript30,https://github.com/wesbos/JavaScript30,HTML,21973,29,46892,18604,,122,Other
norvig/pytudes,https://github.com/norvig/pytudes,Jupyter Notebook,2168,22,51191,18576,"demonstrate-skills, practice, programming, python, python-3",42,Other
palantir/blueprint,https://github.com/palantir/blueprint,TypeScript,1971,665,110833,18575,"blueprint, components, design, lerna, octo-correct-managed, react, sass, system, table, toolkit, typescript, ui",303,Web Application
eligrey/FileSaver.js,https://github.com/eligrey/FileSaver.js,JavaScript,4232,163,354,18572,,61,Other
python-poetry/poetry,https://github.com/python-poetry/poetry,Python,1555,1288,13173,18571,"dependency-manager, hacktoberfest, package-manager, packaging, python",332,Other
AMAI-GmbH/AI-Expert-Roadmap,https://github.com/AMAI-GmbH/AI-Expert-Roadmap,JavaScript,1620,7,628,18568,"ai, ai-roadmap, artificial-intelligence, data-analysis, data-science, deep-learning, machine-learning, neural-network, roadmap, study-plan",9,AI
jenkinsci/jenkins,https://github.com/jenkinsci/jenkins,Java,7296,74,138366,18556,"cicd, continuous-delivery, continuous-deployment, continuous-integration, devops, groovy, hacktoberfest, java, jenkins, pipelines-as-code",1006,Other
Prinzhorn/skrollr,https://github.com/Prinzhorn/skrollr,HTML,3575,262,1659,18550,,31,Other
graphql/graphql-js,https://github.com/graphql/graphql-js,TypeScript,1956,193,17759,18549,"graphql, graphql-js",192,Other
open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Python,6783,512,36127,18548,"cascade-rcnn, fast-rcnn, faster-rcnn, instance-segmentation, mask-rcnn, object-detection, pytorch, retinanet, rpn, ssd",315,Other
dhg/Skeleton,https://github.com/dhg/Skeleton,CSS,3124,142,6398,18538,,26,Other
winstonjs/winston,https://github.com/winstonjs/winston,JavaScript,1638,420,4483,18537,,364,Other
didi/DoraemonKit,https://github.com/didi/DoraemonKit,Java,2779,163,57232,18521,"android, ios, miniapp, mockgps, monitoring, performance, tools",142,Mobile App
nextcloud/server,https://github.com/nextcloud/server,PHP,2965,2079,2430045,18505,"cloud, collaboration, decentralized, design, distributed, enterprise, federation, file-sharing, free-software, hacktoberfest, javascript, nextcloud, open-source, opensource, owncloud, php, self-hosting, sharing, usability, ux",1012,Other
reduxjs/reselect,https://github.com/reduxjs/reselect,TypeScript,678,19,4061,18504,"memoized-selectors, redux",100,Other
tmrts/go-patterns,https://github.com/tmrts/go-patterns,Go,1719,61,927,18485,"awesome, design-patterns, design-patterns-for-humans, go, golang, idioms, patterns",13,Other
google/web-starter-kit,https://github.com/google/web-starter-kit,HTML,3164,87,10452,18479,,84,Other
spf13/viper,https://github.com/spf13/viper,Go,1611,416,1253,18469,,144,Other
redisson/redisson,https://github.com/redisson/redisson,Java,4497,271,19087,18449,"cache, distributed, distributed-locks, executor, hibernate, java, list, lock, map, mapreduce, queue, redis, redis-client, redis-cluster, scheduler, session, set, spring-cache, tomcat",152,Other
PostgREST/postgrest,https://github.com/PostgREST/postgrest,Haskell,858,171,5257,18427,"automatic-api, database, haskell, postgresql, postgrest, rest, server",100,Web Application
Awesome-HarmonyOS/HarmonyOS,https://github.com/Awesome-HarmonyOS/HarmonyOS,C,3319,51,23807,18410,"architecture, awesome, harmonyos, huawei, iot, iot-platform, kernel, operating-system, os",16,Other
remoteintech/remote-jobs,https://github.com/remoteintech/remote-jobs,JavaScript,1985,28,3301,18377,"hacktoberfest, hacktoberfest2020, job-board, jobs-search, jobsearch, jobseeker, remote, remote-job, remote-work",660,Other
fish-shell/fish-shell,https://github.com/fish-shell/fish-shell,C++,1513,477,71265,18353,,798,Other
taichi-dev/taichi,https://github.com/taichi-dev/taichi,C++,1896,442,43478,18342,"computer-graphics, differentiable-programming, gpu, gpu-programming, sparse-computation, taichi",168,Other
locustio/locust,https://github.com/locustio/locust,Python,2400,19,6666,18337,"benchmarking, http, load-generator, load-testing, locust, performance-testing, python",234,Other
sideway/joi,https://github.com/sideway/joi,JavaScript,1457,108,10057,18335,"hapi, javascript, schema, validation",228,Web Application
TheAlgorithms/C-Plus-Plus,https://github.com/TheAlgorithms/C-Plus-Plus,C++,4983,67,55452,18323,"algorithm, algorithm-competitions, algorithms, algorithms-implemented, artificial-intelligence-algorithms, computer-science, cpp, data-structures, educational, hacktoberfest, instructor-materials, interview-preparation, interview-questions, machine-learning, machine-learning-algorithms, mathematics, search, sort",274,AI
TheAlgorithms/Javascript,https://github.com/TheAlgorithms/Javascript,JavaScript,3166,24,1624,18323,"algorithm, algorithm-challenges, algorithms, algorithms-implemented, bubble-sort, caesar-cipher, cipher, conversions, cryptography, data-structures, hacktoberfest, javascript, mathematics, search, sort, sorting-algorithms, vigen-re-cipher",220,Other
SerenityOS/serenity,https://github.com/SerenityOS/serenity,C++,1974,576,126452,18304,"c-plus-plus, desktop-environment, kernel, operating-system, os, unix",746,Other
apache/flink,https://github.com/apache/flink,Java,10363,809,437114,18296,"big-data, flink, java, python, scala, sql",1478,Other
codex-team/editor.js,https://github.com/codex-team/editor.js,TypeScript,1421,386,16109,18282,"codex-editor, editor, javascript, json, raw-data, redactor, typescript, ui, wysiwyg",28,Other
SnapKit/SnapKit,https://github.com/SnapKit/SnapKit,Swift,1842,89,2851,18275,"auto, autolayout, cocoapods, constraints, dsl, layout, snapkit, swift, ui, xcode",85,Other
sebastianbergmann/phpunit,https://github.com/sebastianbergmann/phpunit,PHP,2073,178,103932,18273,"php, phpunit, testing-tools",475,Other
bazelbuild/bazel,https://github.com/bazelbuild/bazel,Java,3315,2466,840404,18233,"bazel, build, build-system, correct, fast, multi-language, scalable, test",877,Other
square/picasso,https://github.com/square/picasso,Kotlin,4036,216,4970,18215,,122,Other
bcit-ci/CodeIgniter,https://github.com/bcit-ci/CodeIgniter,PHP,7785,12,54937,18180,"php, php-framework, php7, php8",613,"Framework, Web Application"
jcjohnson/neural-style,https://github.com/jcjohnson/neural-style,Lua,2784,321,48191,18174,,14,Other
telegramdesktop/tdesktop,https://github.com/telegramdesktop/tdesktop,C++,3915,723,183353,18168,"messenger, multi-platform, telegram, telegram-desktop, telegram-solution",166,Other
nothings/stb,https://github.com/nothings/stb,C,6337,129,5687,18163,,213,Other
Baseflow/PhotoView,https://github.com/Baseflow/PhotoView,Java,3886,194,16896,18134,,47,Other
nostalgic-css/NES.css,https://github.com/nostalgic-css/NES.css,SCSS,1510,58,6051,18129,"8bit, css, css-framework, nes, scss",72,"Framework, Web Application"
chalk/chalk,https://github.com/chalk/chalk,JavaScript,740,1,789,18113,"ansi, ansi-escape-codes, chalk, cli, color, commandline, console, javascript, strip-ansi, terminal, terminal-emulators",60,Other
streamlit/streamlit,https://github.com/streamlit/streamlit,Python,1625,553,132545,18103,"data-analysis, data-science, data-visualization, deep-learning, developer-tools, machine-learning, python, streamlit",137,AI
ascoders/weekly,https://github.com/ascoders/weekly,JavaScript,2144,2,8483,18084,"awesome, frontend, weekly",75,Web Application
jumpserver/jumpserver,https://github.com/jumpserver/jumpserver,Python,4544,169,64737,18048,"bastion-host, coco, django, jumpserver, luna, python, ssh-server, terminal, web-terminal",133,Web Application
go-delve/delve,https://github.com/go-delve/delve,Go,1833,114,30330,18044,"debugger, go, golang",183,Other
discordjs/discord.js,https://github.com/discordjs/discord.js,JavaScript,3269,85,22214,18041,"bot, discord, discord-api, discord-bot, discord-server, discordjs, hacktoberfest, nodejs, voice-support",432,Web Application
SnapKit/Masonry,https://github.com/SnapKit/Masonry,Objective-C,3166,144,767,18016,,63,Other
mpv-player/mpv,https://github.com/mpv-player/mpv,C,2215,777,95912,18006,"audio, c, ffmpeg, libav, mplayer, mpv, multimedia, video",567,Other
wenyan-lang/wenyan,https://github.com/wenyan-lang/wenyan,TypeScript,1052,177,45580,17996,"classical-chinese, esoteric-language, programming-language, wenyan-lang",63,Other
Asabeneh/30-Days-Of-JavaScript,https://github.com/Asabeneh/30-Days-Of-JavaScript,JavaScript,3692,10,124458,17957,30daysofjavascript,23,Other
adobe-fonts/source-code-pro,https://github.com/adobe-fonts/source-code-pro,CSS,1596,55,153174,17941,"afdko, fonts, opentype-fonts, otf, ttf-fonts, variable-fonts",5,Other
pytorch/examples,https://github.com/pytorch/examples,Python,8410,329,40154,17930,,186,Other
lutzroeder/netron,https://github.com/lutzroeder/netron,JavaScript,2063,20,39794,17930,"ai, caffe, caffe2, coreml, darknet, deep-learning, deeplearning, keras, machine-learning, machinelearning, ml, mxnet, neural-network, onnx, paddle, pytorch, tensorflow, tensorflow-lite, torch, visualizer",,AI
vadimdemedes/ink,https://github.com/vadimdemedes/ink,TypeScript,488,69,1569,17893,"cli, command-line, flexbox, interactive, javascript, react",90,Web Application
SpaceVim/SpaceVim,https://github.com/SpaceVim/SpaceVim,Vim script,1393,87,33217,17893,"awesome, editor, ide, neovim, space-vim, spacemacs, spacevim, vim, vim-configuration, vim-distribution, vimrc",305,Other
TencentARC/GFPGAN,https://github.com/TencentARC/GFPGAN,Python,2719,88,5487,17890,"deep-learning, face-restoration, gan, gfpgan, image-restoration, pytorch, super-resolution",9,AI
PHPMailer/PHPMailer,https://github.com/PHPMailer/PHPMailer,PHP,9178,30,6138,17887,"attachment, email, hacktoberfest, php, php-library, phpmailer, smtp, tls-support, xoauth2",239,Other
taosdata/TDengine,https://github.com/taosdata/TDengine,C,4272,510,129234,17867,"alerting, bigdata, cluster, connected-vehicles, database, financial-analysis, full-stack, industrial-iot, iot, metrics, monitoring, scalability, sql, tdengine, time-series, time-series-database, tsdb",226,Other
python-telegram-bot/python-telegram-bot,https://github.com/python-telegram-bot/python-telegram-bot,Python,3886,39,10376,17854,"bot, chatbot, framework, hacktoberfest, python, telegram",159,"Framework, Web Application"
recharts/recharts,https://github.com/recharts/recharts,TypeScript,1346,332,10511,17838,"charting-library, d3, react, recharts",233,Web Application
asim/go-micro,https://github.com/asim/go-micro,Go,2033,69,15291,17830,"distributed-systems, go, golang, micro, microservices, rpc",160,Other
wekan/wekan,https://github.com/wekan/wekan,JavaScript,2703,725,44499,17826,"docker-image, foss, javascript, kanban, meteor, real-time, sandstorm, snapcraft, wekan",263,Other
alibaba/weex,https://github.com/alibaba/weex,C++,2163,27,370408,17824,"android, ios, mobile, sdk, web, weex",276,"Web Application, Mobile App"
websockets/ws,https://github.com/websockets/ws,JavaScript,2146,6,11483,17810,"javascript, node, nodejs, real-time, rfc-6455, websocket, websocket-client, websocket-compression, websocket-server",193,Web Application
openssl/openssl,https://github.com/openssl/openssl,C,7773,1629,252142,17804,"cryptography, decryption, encryption, openssl, ssl, tls",845,Other
eggjs/egg,https://github.com/eggjs/egg,JavaScript,1733,233,62468,17786,"egg, eggjs, enterprise, framework, koa, koa-middleware, koa2, node-framework, nodejs",194,"Framework, Web Application"
FelisCatus/SwitchyOmega,https://github.com/FelisCatus/SwitchyOmega,CoffeeScript,2885,553,2091,17745,,83,Other
dgraph-io/dgraph,https://github.com/dgraph-io/dgraph,Go,1326,104,619218,17744,"database, distributed, go, golang, graph-database, graphdb, graphql, graphql-server, latency, production, scale, throughput",203,Other
vnpy/vnpy,https://github.com/vnpy/vnpy,Python,7104,9,253542,17730,"algotrading, finance, fintech, investment, python, quant, trading, vnpy",138,Other
hwdsl2/setup-ipsec-vpn,https://github.com/hwdsl2/setup-ipsec-vpn,Shell,4903,0,6735,17725,"cisco-ipsec, encryption, ikev2, ipsec, l2tp, libreswan, network, security, vpn, vpn-client, vpn-server",17,Other
PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Python,4305,2792,222441,17724,"deep-learning, distributed-training, efficiency, machine-learning, neural-network, paddlepaddle, python, scalability",709,AI
phoenixframework/phoenix,https://github.com/phoenixframework/phoenix,Elixir,2394,46,15824,17694,"api-server, distributed, elixir, realtime, web-framework",1105,"Framework, Web Application"
nuysoft/Mock,https://github.com/nuysoft/Mock,JavaScript,2589,307,5409,17676,,6,Other
dennybritz/reinforcement-learning,https://github.com/dennybritz/reinforcement-learning,Jupyter Notebook,5662,107,5373,17670,,43,Other
pbatard/rufus,https://github.com/pbatard/rufus,C,1864,13,29107,17662,"assembly, bios, boot, bootable-drives, c, freedos, gpt, grub, grub4dos, iso, mbr, md5, sha1, sha256, syslinux, uefi, usb, windows, windows-to-go",162,Mobile App
jitsi/jitsi-meet,https://github.com/jitsi/jitsi-meet,JavaScript,5640,439,216881,17658,"debian, deep-video, jitsi, jitsi-meet, scalable-video-conferences, sfu, video, video-communication, video-conferencing, webrtc",501,Web Application
elunez/eladmin,https://github.com/elunez/eladmin,Java,6459,21,6906,17611,"admin, eladmin, element-ui, jpa, jwt, redis, spring-boot, spring-security, swagger2, vue",48,Web Application
airyland/vux,https://github.com/airyland/vux,Vue,3835,391,33236,17582,"ant, components, javascript, mobile-web, vue, vue-components, vue2, vux, web-app, wechat, weui",130,Web Application
google/flatbuffers,https://github.com/google/flatbuffers,C++,2729,130,16250,17571,"c, c-plus-plus, c-sharp, cross-platform, flatbuffers, go, grpc, java, javascript, json-parser, marshalling, mmap, protobuf, python, rpc, rust, serialization, serialization-library, typescript, zero-copy",546,Other
PyTorchLightning/pytorch-lightning,https://github.com/PyTorchLightning/pytorch-lightning,Python,2209,549,98375,17563,"ai, artificial-intelligence, data-science, deep-learning, machine-learning, python, pytorch",632,AI
Igglybuff/awesome-piracy,https://github.com/Igglybuff/awesome-piracy,HTML,1673,199,2170,17541,"audiobooks, awesome-list, comics, ebooks, movies, music, piracy, tv, warez",128,Other
firecracker-microvm/firecracker,https://github.com/firecracker-microvm/firecracker,Rust,1226,150,20677,17521,"containers, minimalist, open-source, oversubscription, rust, sandbox, serverless, virtual-machine, virtualization",166,Other
magenta/magenta,https://github.com/magenta/magenta,Python,3602,336,37165,17462,,151,Other
philc/vimium,https://github.com/philc/vimium,JavaScript,2097,977,5705,17459,,163,Other
urfave/cli,https://github.com/urfave/cli,Go,1512,82,5787,17434,"cli, command-line, go, golang-library, json, toml, yaml",238,Other
mxgmn/WaveFunctionCollapse,https://github.com/mxgmn/WaveFunctionCollapse,C#,921,0,29325,17427,"algorithm, csharp, gamedev, machine-learning, procedural-generation, wfc",17,AI
nushell/nushell,https://github.com/nushell/nushell,Rust,819,314,25014,17404,"rust, shell",312,Other
svg/svgo,https://github.com/svg/svgo,JavaScript,1260,212,3913,17399,"cli, javascript, minification, nodejs, optimization, svg, svgo",188,Other
mojs/mojs,https://github.com/mojs/mojs,CoffeeScript,921,34,143694,17395,"animation, burst, design, es6, graphics, javascript, library, mo-js, modern, mojs, motion, motion-graphics, shape, svg, swirl, timeline, toolbelt, web, webpack",24,Web Application
apollographql/apollo-client,https://github.com/apollographql/apollo-client,TypeScript,2331,622,66912,17389,"apollo-client, apollographql, graphql, graphql-client, typescript",723,Other
ossrs/srs,https://github.com/ossrs/srs,C++,4389,181,241607,17385,"audio, c, c-plus-plus, hls, live, live-streaming, low-latency, media-server, multimedia, rtmp, server-side, sfu, srs, srt, streaming, twitch-tv, video, video-conferencing, video-streaming, webrtc",111,Web Application
uikit/uikit,https://github.com/uikit/uikit,HTML,2317,735,48771,17367,,40,Other
HelloZeroNet/ZeroNet,https://github.com/HelloZeroNet/ZeroNet,JavaScript,2217,748,13772,17355,"anonymity, anticensorship, bitcoin, bittorrent, decentralized, internet-freedom, p2p, python, realtime, tor, torrent, web",129,Web Application
BoostIO/BoostNote-Legacy,https://github.com/BoostIO/BoostNote-Legacy,JavaScript,1567,500,19628,17344,"electron, linux, macos, open-source, react, stylus, windows",269,Web Application
swoole/swoole-src,https://github.com/swoole/swoole-src,C++,3185,82,47906,17299,"async, concurrency, coroutines, event, network, php, swoole, timer, websocket",187,Web Application
google/flexbox-layout,https://github.com/google/flexbox-layout,Kotlin,1793,108,49328,17294,"android, android-library, flexbox",31,Mobile App
dotnet/core,https://github.com/dotnet/core,Shell,4393,354,17805,17293,"dotnet, dotnet-core",307,Other
crystal-lang/crystal,https://github.com/crystal-lang/crystal,Crystal,1337,1412,54025,17289,"crystal, efficiency, language",484,Other
valyala/fasthttp,https://github.com/valyala/fasthttp,Go,1442,59,3028,17289,,147,Other
typicode/lowdb,https://github.com/typicode/lowdb,JavaScript,827,3,2544,17286,"database, electron, embeddable, embedded-database, javascript, json, localstorage, lodash, nodejs, storage",37,Other
react-dnd/react-dnd,https://github.com/react-dnd/react-dnd,TypeScript,1790,285,601270,17249,"drag-and-drop, not-the-game, react",206,Web Application
facebook/flux,https://github.com/facebook/flux,JavaScript,3611,7,7497,17246,,139,Other
GeekyAnts/NativeBase,https://github.com/GeekyAnts/NativeBase,TypeScript,2161,327,64403,17245,"android, hacktoberfest, ios, native-platforms, nativebase, nextjs, react, react-native, ui-components",280,"Web Application, Mobile App"
